,single,danceability,energy,instrumentalness,explicit,collab,timesig_0,timesig_1,timesig_3,timesig_4,timesig_5,track_number,duration_s
7053,1,0.562,0.683,0.0,0,0,0,0,0,1,0,0.0,0.0476896990250106
6017,0,0.698,0.633,0.000194,1,0,0,0,0,1,0,0.041666666666666664,0.04514624841034336
6981,0,0.339,0.744,0.00639,0,0,0,0,0,1,0,0.041666666666666664,0.06337431114879186
4775,0,0.73,0.718,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.04175498092412039
5040,0,0.459,0.707,0.254,0,0,0,0,0,1,0,0.3333333333333333,0.06909707503179313
4616,0,0.624,0.424,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.03963543874523103
717,0,0.484,0.767,8.13e-06,0,0,0,0,0,1,0,0.41666666666666663,0.0483255616786774
3567,0,0.457,0.251,1.63e-05,0,0,0,0,0,1,0,0.08333333333333334,0.025222551928783383
719,1,0.442,0.844,0.001,1,0,0,0,0,1,0,0.0,0.3223823654090716
7368,0,0.452,0.936,0.0318,0,0,0,0,0,1,0,0.9999999999999999,0.01949978804578211
6292,0,0.458,0.961,0.00122,0,0,0,0,0,1,0,0.9166666666666666,0.04726579058923273
5428,0,0.754,0.86,0.00232,0,0,0,0,0,1,0,0.9999999999999999,0.033488766426451884
9198,0,0.713,0.676,0.0,0,1,0,0,0,1,0,0.0,0.04408647732089869
1777,0,0.71,0.847,0.00033,0,0,0,0,0,1,0,0.20833333333333334,0.03984739296311997
6696,1,0.87,0.341,0.0027,1,0,0,0,0,1,0,0.0,0.029885544722339973
8692,0,0.756,0.509,0.839,0,0,0,0,0,1,0,0.75,0.04090716405256464
5979,1,0.687,0.792,0.0,0,0,0,0,0,1,0,0.0,0.041331072488342516
2489,0,0.759,0.342,0.0,0,1,0,0,0,1,0,0.041666666666666664,0.04175498092412039
2259,1,0.564,0.647,0.0,0,0,0,0,0,1,0,0.0,0.032852903772785075
9844,0,0.211,0.892,0.0,0,0,0,0,0,1,0,0.0,0.03242899533700721
8423,1,0.697,0.535,0.0,0,0,0,0,0,1,0,0.0,0.03899957609156422
2749,0,0.39,0.998,0.93,0,0,0,0,0,1,0,0.9999999999999999,0.019287833827893175
3474,0,0.638,0.441,1.33e-05,0,0,0,0,0,1,0,0.20833333333333334,0.041331072488342516
676,0,0.595,0.894,1.24e-06,0,0,0,0,0,1,0,0.041666666666666664,0.04323866044934294
8145,1,0.648,0.308,0.0774,0,0,0,1,0,0,0,0.041666666666666664,0.03497244595167444
6706,1,0.655,0.668,0.0302,1,0,0,0,0,1,0,0.125,0.038787621873675286
746,0,0.632,0.756,0.0,0,0,0,0,0,1,0,0.41666666666666663,0.037727850784230604
5432,0,0.506,0.758,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.032640949554896145
6034,0,0.547,0.691,0.393,0,0,0,0,0,1,0,0.7916666666666666,0.049385332768122084
2168,0,0.547,0.827,0.903,0,0,0,0,0,1,0,0.9999999999999999,0.044298431538787625
1031,0,0.461,0.955,0.000222,0,0,0,0,1,0,0,0.041666666666666664,0.06337431114879186
8744,0,0.494,0.897,0.123,0,0,0,0,0,1,0,0.6666666666666666,0.020983467571004662
86,0,0.421,0.873,0.0,0,1,0,0,0,1,0,0.08333333333333334,0.038787621873675286
9597,0,0.663,0.881,0.857,0,0,0,0,0,1,0,0.041666666666666664,0.08562950402713014
1682,0,0.592,0.463,0.000751,0,0,0,0,0,1,0,0.9999999999999999,0.027977956761339552
2956,0,0.926,0.474,0.0,1,0,0,0,0,1,0,0.41666666666666663,0.03730394234845273
6755,0,0.667,0.963,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.044510385756676554
3760,0,0.405,0.94,2.79e-05,0,0,0,0,0,1,0,0.3333333333333333,0.04302670623145401
8849,0,0.552,0.901,0.163,0,0,0,0,0,1,0,0.9999999999999999,0.04408647732089869
5643,0,0.777,0.707,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.019711742263671048
6973,0,0.581,0.441,2.75e-05,0,0,0,0,0,1,0,0.4583333333333333,0.04641797371767698
1110,0,0.71,0.0879,0.876,0,0,0,0,0,1,0,0.0,0.04811360746078847
6662,0,0.654,0.47,0.249,1,0,0,0,0,1,0,0.20833333333333334,0.038787621873675286
3343,0,0.576,0.672,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.03327681220856295
2421,0,0.589,0.704,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.03539635438745231
1255,0,0.671,0.771,7.28e-06,0,0,0,0,0,1,0,0.0,0.04323866044934294
3,1,0.805,0.417,0.0201,0,0,0,0,0,1,0,0.041666666666666664,0.0241627808393387
4435,0,0.4,0.479,2.14e-06,0,0,0,0,0,1,0,0.37499999999999994,0.044510385756676554
7219,0,0.607,0.474,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.035184400169563375
4329,0,0.531,0.746,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.04387452310300975
5365,0,0.638,0.367,0.0,0,0,0,0,0,1,0,0.4583333333333333,0.041966935142009325
5361,1,0.561,0.779,0.0,0,0,0,0,0,1,0,0.0,0.05023314963967783
4204,0,0.575,0.682,0.0,0,0,0,0,0,1,0,0.5416666666666666,0.044510385756676554
962,0,0.574,0.764,0.000974,0,0,0,0,0,1,0,0.08333333333333334,0.04281475201356507
2935,0,0.399,0.4,0.0542,0,0,0,0,0,1,0,0.7083333333333334,0.045570156846121236
4493,0,0.596,0.851,3.19e-05,0,0,0,0,0,1,0,0.0,0.03921153030945316
3364,0,0.424,0.465,5.52e-05,0,0,0,0,1,0,0,0.0,0.03963543874523103
2307,0,0.711,0.508,0.0,1,1,0,0,0,1,0,0.08333333333333334,0.041966935142009325
5567,0,0.491,0.588,2.01e-06,0,0,0,0,0,1,0,0.125,0.052988554472233995
4720,0,0.808,0.485,0.00414,0,0,0,0,0,1,0,0.0,0.05150487494701145
3960,1,0.383,0.531,0.000102,1,0,0,0,0,1,0,0.0,0.05807545570156846
5392,0,0.67,0.664,1.92e-05,0,0,0,0,0,1,0,0.125,0.04811360746078847
2457,0,0.478,0.546,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.04726579058923273
1468,0,0.719,0.857,0.0749,0,0,0,0,0,1,0,0.08333333333333334,0.08011869436201781
2700,0,0.523,0.834,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.03560830860534125
8410,0,0.683,0.213,0.913,0,0,0,0,1,0,0,0.041666666666666664,0.044510385756676554
2579,0,0.494,0.471,4.19e-05,0,0,0,0,1,0,0,0.41666666666666663,0.0589232725731242
830,0,0.603,0.944,0.0,1,0,0,0,0,1,0,0.20833333333333334,0.038787621873675286
9410,0,0.702,0.825,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.03899957609156422
3220,0,0.748,0.733,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.06210258584145824
3281,0,0.608,0.961,0.0,0,0,0,0,0,1,0,0.75,0.04917337855023315
9678,0,0.678,0.531,3.44e-05,1,0,0,0,0,1,0,0.3333333333333333,0.033488766426451884
7764,1,0.571,0.887,0.937,0,0,0,0,0,1,0,0.0,0.04705383637134379
1304,0,0.534,0.971,0.943,0,0,0,0,0,1,0,0.75,0.005298855447223399
1980,0,0.675,0.918,0.911,0,0,0,0,0,1,0,0.16666666666666666,0.06867316659601526
9680,0,0.553,0.884,0.00033,0,0,0,0,0,1,0,0.24999999999999997,0.035184400169563375
8278,0,0.531,0.751,0.181,0,0,0,0,0,1,0,0.9999999999999999,0.015048749470114454
4717,0,0.61,0.641,0.0,1,1,0,0,0,1,0,0.29166666666666663,0.041331072488342516
7661,1,0.544,0.855,0.157,0,0,0,0,0,1,0,0.0,0.02331496396778296
1869,0,0.563,0.722,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.05553200508690123
260,0,0.491,0.841,0.0,0,0,0,0,0,1,0,0.0,0.03052140737600678
2412,0,0.494,0.982,0.00174,0,0,0,0,0,1,0,0.9999999999999999,0.009961848240779992
5136,0,0.614,0.863,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.015048749470114454
1234,0,0.703,0.544,0.0,1,0,0,0,1,0,0,0.041666666666666664,0.009114031369224247
6524,0,0.619,0.97,0.0796,0,0,0,0,0,1,0,0.6666666666666666,0.03645612547689699
9360,0,0.652,0.595,0.000106,0,0,0,0,0,1,0,0.9999999999999999,0.027977956761339552
9127,0,0.72,0.88,0.0118,0,0,0,0,0,1,0,0.7916666666666666,0.04387452310300975
3155,0,0.358,0.841,1.13e-05,0,0,0,0,0,1,0,0.37499999999999994,0.05023314963967783
562,0,0.595,0.696,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.04302670623145401
5434,0,0.49,0.996,0.85,0,0,0,0,1,0,0,0.9999999999999999,0.011233573548113607
1315,0,0.591,0.94,0.0,0,0,0,0,0,1,0,0.125,0.04345061466723188
4825,1,0.683,0.623,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.03645612547689699
8102,0,0.654,0.786,0.0514,0,0,0,0,0,1,0,0.9999999999999999,0.01165748198389148
1286,0,0.537,0.961,2.6e-05,0,0,0,0,0,1,0,0.9999999999999999,0.005086901229334464
4791,0,0.507,0.586,0.0544,1,0,0,0,0,1,0,0.20833333333333334,0.03645612547689699
2507,0,0.608,0.676,0.0,1,0,0,0,0,1,0,0.41666666666666663,0.051080966511233575
1122,0,0.505,0.814,3.82e-05,0,0,0,0,0,1,0,0.29166666666666663,0.02818991097922849
4914,0,0.363,0.957,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.004239084357778719
9659,1,0.72,0.929,0.692,1,0,0,0,0,1,0,0.0,0.02628232301822806
7116,1,0.886,0.672,8.78e-06,1,0,0,0,0,1,0,0.0,0.03666807969478593
612,0,0.6,0.653,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.04747774480712166
3885,0,0.395,0.991,0.933,0,0,0,0,0,1,0,0.9999999999999999,0.01102161933022467
7722,0,0.408,0.971,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.05086901229334464
2852,0,0.449,0.721,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.04154302670623145
9297,1,0.731,0.889,0.0,1,0,0,0,0,1,0,0.0,0.12526494277236117
6961,0,0.567,0.515,0.0,1,0,0,1,0,0,0,0.08333333333333334,0.04345061466723188
2401,0,0.806,0.608,0.0,0,0,0,0,0,1,0,0.125,0.0423908435777872
6394,0,0.493,0.988,0.349,0,0,0,0,0,1,0,0.9999999999999999,0.008266214497668503
3086,0,0.815,0.364,3.52e-05,1,0,0,0,0,1,0,0.08333333333333334,0.05277660025434506
763,0,0.78,0.549,0.0192,0,0,0,0,0,1,0,0.24999999999999997,0.01738024586689275
3495,0,0.85,0.696,0.519,0,0,0,0,0,1,0,0.29166666666666663,0.060830860534124634
8111,1,0.817,0.775,0.0,1,0,0,0,0,1,0,0.0,0.045570156846121236
5495,0,0.796,0.5,0.0,1,0,0,0,0,1,0,0.125,0.05002119542178889
8192,0,0.516,0.951,0.0572,0,0,0,0,0,1,0,0.9999999999999999,0.005298855447223399
5880,0,0.567,0.789,0.0,0,0,0,0,0,1,0,0.49999999999999994,0.03984739296311997
2308,0,0.604,0.532,0.0956,0,0,0,0,0,1,0,0.0,0.07990674014412887
9398,0,0.722,0.588,0.0,0,0,0,0,0,1,0,0.0,0.030945315811784654
7095,0,0.368,0.707,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.05913522679101314
8553,1,0.835,0.699,0.0,1,1,0,0,0,1,0,0.0,0.038787621873675286
9275,1,0.413,0.924,1.3e-05,0,0,0,0,0,1,0,0.0,0.045570156846121236
8970,0,0.849,0.701,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.05129292072912251
2822,0,0.669,0.74,0.0,1,0,0,0,0,1,0,0.37499999999999994,0.03899957609156422
4247,1,0.673,0.637,0.846,1,0,0,0,0,1,0,0.0,0.03327681220856295
8747,1,0.392,0.785,0.0,0,0,0,0,0,1,0,0.0,0.037091988130563795
4394,0,0.498,0.983,0.631,0,0,0,0,0,1,0,0.9583333333333334,0.005298855447223399
7290,0,0.46,0.878,0.508,0,0,0,0,0,1,0,0.37499999999999994,0.04069520983467571
9025,0,0.19,0.06,0.875,0,0,0,0,1,0,0,0.16666666666666666,0.1619330224671471
3564,0,0.523,0.501,0.0,0,0,0,0,0,1,0,0.5833333333333334,0.03857566765578635
7468,0,0.627,0.446,0.00077,0,0,0,0,0,1,0,0.41666666666666663,0.034548537515896566
1382,0,0.523,0.918,0.459,0,0,0,0,0,1,0,0.9999999999999999,0.01102161933022467
5942,0,0.615,0.689,0.00704,0,0,0,0,0,1,0,0.4583333333333333,0.051716829164900384
832,0,0.542,0.943,6.65e-06,0,0,0,0,0,1,0,0.125,0.0347604917337855
249,0,0.539,0.4,2.31e-05,0,0,0,0,0,1,0,0.37499999999999994,0.03857566765578635
1120,0,0.436,0.878,6.24e-06,0,0,0,0,0,1,0,0.16666666666666666,0.03433658329800763
7481,1,0.707,0.67,0.00283,0,0,0,0,0,1,0,0.0,0.04323866044934294
3852,1,0.899,0.504,0.0,1,0,0,0,0,1,0,0.0,0.03984739296311997
6750,1,0.689,0.412,0.00016,0,0,0,0,0,1,0,0.041666666666666664,0.03497244595167444
4322,0,0.472,0.761,0.0,0,0,0,0,0,1,0,0.0,0.029037727850784227
6402,0,0.499,0.756,0.00478,0,0,0,0,0,1,0,0.125,0.0483255616786774
6016,0,0.5,0.742,2.22e-06,0,0,0,0,0,1,0,0.3333333333333333,0.03899957609156422
6149,0,0.602,0.658,6e-05,1,0,0,0,0,1,0,0.16666666666666666,0.037727850784230604
1549,0,0.562,0.964,1.57e-06,0,0,0,0,0,1,0,0.0,0.0476896990250106
8709,1,0.726,0.371,0.00299,0,0,0,0,0,1,0,0.0,0.05002119542178889
1700,0,0.525,0.848,8.02e-06,0,0,0,0,0,1,0,0.24999999999999997,0.03963543874523103
4206,0,0.456,0.855,0.0,1,0,0,0,0,1,0,0.625,0.05129292072912251
1762,0,0.298,0.669,0.283,0,0,0,0,0,1,0,0.8333333333333334,0.005086901229334464
7557,0,0.8,0.526,0.00174,1,0,0,0,0,1,0,0.125,0.027766002543450616
7293,0,0.626,0.516,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.03666807969478593
3143,0,0.455,0.984,0.00732,0,0,0,0,0,1,0,0.125,0.044510385756676554
3739,0,0.549,0.374,0.909,0,0,0,0,0,1,0,0.29166666666666663,0.025222551928783383
1750,0,0.409,0.777,0.00296,0,0,0,0,0,1,0,0.5833333333333334,0.007842306061890632
6178,0,0.325,0.0618,0.563,0,0,0,0,1,0,0,0.4583333333333333,0.06634167019923697
7651,1,0.83,0.299,0.0,1,0,0,0,0,1,0,0.0,0.028825773632895298
9468,0,0.759,0.538,0.0,1,1,0,0,0,1,0,0.041666666666666664,0.03497244595167444
7697,0,0.777,0.712,0.0,0,0,0,0,0,1,0,0.0,0.03306485799067401
7959,0,0.761,0.525,6.7e-06,0,0,0,0,0,1,0,0.5416666666666666,0.04641797371767698
7569,1,0.706,0.679,6.98e-05,1,0,0,0,0,1,0,0.16666666666666666,0.0294616362865621
4886,0,0.369,0.973,0.594,0,0,0,0,0,1,0,0.9583333333333334,0.7679101314116151
5952,0,0.631,0.591,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.039423484527342095
2831,1,0.839,0.732,0.9,0,0,0,0,0,1,0,0.0,0.10046629927935566
8176,0,0.428,0.927,0.311,0,0,0,0,0,1,0,0.9999999999999999,0.01844001695633743
2220,0,0.44,0.512,0.0133,0,0,0,0,0,1,0,0.20833333333333334,0.13395506570580754
7152,0,0.724,0.491,1.29e-05,0,1,0,0,0,1,0,0.125,0.032005086901229336
9048,0,0.783,0.662,0.0,1,0,0,0,0,1,0,0.37499999999999994,0.02055955913522679
1274,0,0.461,0.961,0.927,0,0,0,0,0,1,0,0.9999999999999999,0.01907587961000424
6438,0,0.68,0.979,0.809,0,0,0,0,0,1,0,0.9999999999999999,0.013988978380669776
5977,0,0.734,0.529,0.00215,0,0,0,0,0,1,0,0.41666666666666663,0.05447223399745655
6909,0,0.593,0.855,0.0,0,0,0,0,0,1,0,0.37499999999999994,0.03751589656634167
8429,0,0.551,0.756,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.039423484527342095
5863,0,0.286,0.959,0.867,0,0,0,0,1,0,0,0.9999999999999999,0.037091988130563795
6116,0,0.658,0.51,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.03815175922000848
2019,1,0.805,0.33,0.0,1,1,0,0,0,1,0,0.0,0.04726579058923273
8270,0,0.533,0.888,0.00492,0,0,0,0,0,1,0,0.9999999999999999,0.016744383213225942
3649,0,0.569,0.841,0.0739,0,0,0,0,0,1,0,0.7916666666666666,0.008690122933446376
8898,0,0.563,0.683,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.18948707079270877
6323,0,0.745,0.346,0.0,1,1,0,0,0,1,0,0.24999999999999997,0.046206019499788045
9653,0,0.761,0.032,0.875,0,0,0,0,0,1,0,0.3333333333333333,0.018228062738448497
705,0,0.461,0.873,0.481,0,0,0,0,0,1,0,0.08333333333333334,0.09368376430690971
3833,0,0.577,0.931,0.918,0,0,0,0,0,1,0,0.7916666666666666,0.00953793980500212
2680,0,0.308,0.769,0.0,0,0,0,0,0,1,0,0.0,0.04980924120389996
2423,0,0.694,0.831,0.000892,0,0,0,0,0,1,0,0.5416666666666666,0.04154302670623145
3782,1,0.393,0.487,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.04472233997456549
1510,1,0.57,0.84,0.0,1,0,0,0,0,1,0,0.0,0.05637982195845697
8685,1,0.595,0.58,0.0,0,0,0,0,0,1,0,0.0,0.035820262823230184
4316,0,0.639,0.959,0.00155,0,0,0,0,0,1,0,0.16666666666666666,0.029249682068673163
7699,1,0.862,0.753,2.01e-06,0,0,0,0,0,1,0,0.0,0.034548537515896566
6873,1,0.596,0.854,0.0,0,0,0,0,0,1,0,0.0,0.03899957609156422
6630,0,0.864,0.664,0.0,1,0,0,0,0,1,0,0.9166666666666666,0.01695633743111488
8587,1,0.581,0.674,3.01e-06,0,1,0,0,0,1,0,0.0,0.04111911827045358
7628,0,0.598,0.88,0.526,0,0,0,0,0,1,0,0.08333333333333334,0.01801610852055956
9238,0,0.659,0.683,4.93e-06,0,0,0,0,0,1,0,0.08333333333333334,0.03899957609156422
5539,1,0.901,0.934,7.68e-05,1,0,0,0,0,1,0,0.0,0.029037727850784227
3687,0,0.498,0.881,0.93,0,0,0,0,0,1,0,0.4583333333333333,0.008690122933446376
9734,0,0.643,0.00702,0.897,0,0,0,0,1,0,0,0.24999999999999997,0.025858414582450192
6888,0,0.286,0.262,0.93,0,0,0,0,0,1,0,0.8333333333333334,0.029885544722339973
2990,0,0.637,0.829,0.677,0,0,0,0,0,1,0,0.041666666666666664,0.06167867740568038
2840,0,0.531,0.915,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.03963543874523103
4211,1,0.886,0.525,0.0,1,0,0,0,0,1,0,0.0,0.043662568885120816
305,0,0.484,0.992,0.574,0,0,0,0,0,1,0,0.9999999999999999,0.022043238660449344
6493,0,0.6,0.716,0.0,1,0,0,0,0,1,0,0.41666666666666663,0.03306485799067401
9789,0,0.818,0.673,0.0,1,0,0,0,0,1,0,0.20833333333333334,0.03688003391267486
7536,0,0.594,0.368,0.0,0,0,0,0,0,1,0,0.0,0.023950826621449768
2562,0,0.699,0.847,3.94e-05,0,0,0,0,0,1,0,0.41666666666666663,0.05553200508690123
603,0,0.513,0.81,1.11e-06,0,0,0,0,0,1,0,0.24999999999999997,0.044510385756676554
6229,0,0.499,0.797,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.04069520983467571
7158,1,0.541,0.153,1.66e-06,0,0,0,0,0,1,0,0.0,0.03327681220856295
808,0,0.489,0.917,0.0,0,0,0,0,0,1,0,0.5416666666666666,0.03624417125900806
7583,1,0.789,0.786,0.0,0,0,0,0,0,1,0,0.0,0.04853751589656634
126,0,0.546,0.651,0.0,1,0,0,0,0,1,0,0.08333333333333334,0.04090716405256464
6577,0,0.646,0.691,0.00473,0,0,0,0,0,1,0,0.3333333333333333,0.03242899533700721
3610,0,0.515,0.302,0.0,0,0,0,0,0,1,0,0.8333333333333334,0.01695633743111488
7108,0,0.494,0.921,0.00389,0,0,0,0,0,1,0,0.125,0.014836795252225518
741,0,0.451,0.424,0.517,0,0,0,0,0,1,0,0.08333333333333334,0.08117846545146248
3337,0,0.435,0.514,0.0194,0,0,0,0,0,1,0,0.29166666666666663,0.07376006782534972
8643,1,0.587,0.648,0.0,0,1,0,0,0,1,0,0.0,0.042602797795676134
5128,0,0.7,0.695,0.0,1,0,0,0,0,1,0,0.08333333333333334,0.03899957609156422
5839,0,0.475,0.98,0.84,0,0,0,0,0,1,0,0.9999999999999999,0.04641797371767698
2387,0,0.717,0.862,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.04345061466723188
4902,0,0.566,0.988,0.247,1,0,0,0,0,1,0,0.49999999999999994,0.037091988130563795
2495,0,0.793,0.634,1.76e-06,0,0,0,0,0,1,0,0.0,0.04090716405256464
7466,0,0.899,0.509,0.0,1,0,0,0,0,1,0,0.125,0.043662568885120816
6173,0,0.8,0.591,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.04048325561678678
4890,0,0.522,0.536,0.0,1,0,0,0,1,0,0,0.20833333333333334,0.03497244595167444
8479,0,0.868,0.638,0.0565,1,1,0,0,0,1,0,0.49999999999999994,0.034548537515896566
7183,0,0.639,0.816,5.24e-05,0,0,0,0,0,1,0,0.9999999999999999,0.012929207291225094
9817,0,0.7,0.719,0.0,0,0,0,0,0,1,0,0.0,0.050445103857566766
6357,1,0.7,0.872,7.08e-06,0,0,0,0,0,1,0,0.0,0.03624417125900806
1686,0,0.64,0.183,0.0115,0,0,0,0,0,1,0,0.9999999999999999,0.03242899533700721
5280,0,0.532,0.798,0.00243,0,0,0,0,0,1,0,0.7916666666666666,0.015048749470114454
2046,0,0.706,0.313,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.045570156846121236
7827,0,0.814,0.527,0.000512,1,0,0,0,0,1,0,0.20833333333333334,0.028401865197117425
4897,1,0.477,0.728,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.03497244595167444
5679,0,0.353,0.949,0.77,0,0,0,0,1,0,0,0.9999999999999999,0.007630351844001695
3393,0,0.673,0.855,0.00014,0,0,0,0,0,1,0,0.625,0.03433658329800763
7046,0,0.818,0.772,0.204,0,0,0,0,0,1,0,0.9999999999999999,0.046841882153454854
3912,0,0.739,0.661,1.88e-05,0,0,0,0,0,1,0,0.125,0.04472233997456549
9192,1,0.779,0.705,0.0,1,1,0,0,0,1,0,0.0,0.03666807969478593
3120,1,0.781,0.728,1.94e-06,1,0,0,0,0,1,0,0.0,0.0423908435777872
2115,0,0.66,0.805,8.83e-06,0,0,0,0,0,1,0,0.041666666666666664,0.03688003391267486
8871,1,0.686,0.538,3.13e-06,0,0,0,0,0,1,0,0.0,0.03624417125900806
470,0,0.658,0.729,0.0013,0,0,0,0,0,1,0,0.20833333333333334,0.04472233997456549
4715,0,0.515,0.431,0.0,1,0,0,0,0,1,0,0.29166666666666663,0.04408647732089869
4963,1,0.678,0.496,0.0,0,0,0,0,0,1,0,0.0,0.045570156846121236
8939,0,0.797,0.678,0.833,0,0,0,0,0,1,0,0.9999999999999999,0.009114031369224247
6960,0,0.395,0.766,0.00637,0,0,0,0,0,1,0,0.3333333333333333,0.06506994489190335
5080,0,0.355,0.775,0.000163,0,0,0,0,0,1,0,0.0,0.044510385756676554
9036,1,0.902,0.669,0.0,1,0,0,0,0,1,0,0.0,0.019711742263671048
9555,0,0.688,0.0102,0.82,0,0,0,0,0,1,0,0.20833333333333334,0.027342094107672743
4030,0,0.454,0.947,0.0683,0,0,0,0,0,0,1,0.0,0.03899957609156422
1657,0,0.456,0.342,0.0,0,0,0,0,0,1,0,0.5416666666666666,0.049385332768122084
6155,1,0.791,0.267,0.534,0,0,0,0,0,1,0,0.0,0.04154302670623145
1656,0,0.628,0.643,0.263,0,0,0,0,0,1,0,0.041666666666666664,0.0483255616786774
237,0,0.795,0.697,9.71e-06,0,0,0,0,0,1,0,0.41666666666666663,0.042602797795676134
1135,0,0.606,0.826,1.56e-05,0,0,0,0,0,1,0,0.041666666666666664,0.04048325561678678
8808,0,0.651,0.775,0.00536,0,0,0,0,0,1,0,0.9166666666666666,0.05404832556167868
3353,0,0.422,0.435,0.000495,0,0,0,0,0,1,0,0.4583333333333333,0.03963543874523103
1896,0,0.806,0.757,0.825,0,0,0,0,0,1,0,0.20833333333333334,0.0824501907587961
6366,0,0.408,0.82,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.007842306061890632
9456,0,0.582,0.912,0.0,1,0,0,0,0,1,0,0.41666666666666663,0.031581178465451464
5655,0,0.748,0.749,0.0,1,1,0,0,0,1,0,0.16666666666666666,0.04281475201356507
8770,0,0.595,0.626,0.00028,0,0,0,0,0,1,0,0.49999999999999994,0.04599406528189911
1513,0,0.307,0.847,0.0,0,0,0,0,0,1,0,0.0,0.032640949554896145
9810,0,0.583,0.589,0.0762,1,0,0,0,0,1,0,0.3333333333333333,0.027342094107672743
6096,0,0.692,0.521,0.0,1,0,0,0,0,1,0,0.875,0.057863501483679525
8828,0,0.475,0.529,0.0,0,0,0,0,0,1,0,0.37499999999999994,0.046206019499788045
7736,0,0.062,0.129,0.842,0,0,0,0,0,1,0,0.37499999999999994,0.0008478168715557437
6060,0,0.591,0.715,0.00696,0,0,0,0,0,1,0,0.9999999999999999,0.04408647732089869
5964,0,0.438,0.56,6.7e-05,0,0,0,0,0,1,0,0.875,0.034548537515896566
2796,0,0.653,0.893,4.95e-05,0,0,0,0,0,1,0,0.24999999999999997,0.03984739296311997
5227,0,0.554,0.722,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.04175498092412039
3379,0,0.325,0.484,0.0,0,0,0,0,1,0,0,0.7083333333333334,0.04747774480712166
7314,0,0.616,0.507,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.007630351844001695
8171,0,0.667,0.719,8.1e-05,1,0,0,0,0,1,0,0.37499999999999994,0.046206019499788045
5420,0,0.511,0.922,0.00646,0,0,0,0,0,1,0,0.9999999999999999,0.005298855447223399
4216,0,0.632,0.556,0.000194,0,0,0,0,0,1,0,0.41666666666666663,0.051080966511233575
6952,0,0.2,0.281,0.0314,0,0,0,0,0,1,0,0.0,0.051716829164900384
2217,0,0.743,0.72,0.000386,1,0,0,0,0,1,0,0.37499999999999994,0.04027130139889784
5617,0,0.539,0.846,1.68e-06,0,0,0,0,0,1,0,0.5833333333333334,0.05404832556167868
6670,1,0.665,0.699,0.0,1,0,0,0,0,1,0,0.0,0.03624417125900806
653,0,0.556,0.976,0.000742,0,0,0,0,0,1,0,0.9999999999999999,0.008054260279779568
1556,1,0.419,0.608,0.733,0,0,0,0,1,0,0,0.041666666666666664,0.06634167019923697
8427,1,0.652,0.383,0.0,0,0,0,0,0,1,0,0.0,0.03370072064434082
6736,0,0.688,0.656,0.0,1,0,0,0,0,1,0,0.125,0.029249682068673163
692,0,0.519,0.969,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.04726579058923273
6610,0,0.517,0.813,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.04302670623145401
8952,1,0.643,0.403,0.0,1,0,0,0,0,1,0,0.0,0.032852903772785075
2079,0,0.419,0.24,4.98e-05,0,0,0,0,1,0,0,0.08333333333333334,0.04896142433234421
1111,0,0.652,0.877,0.0,0,0,0,0,0,1,0,0.0,0.03836371343789741
3662,0,0.825,0.756,2.15e-06,1,0,0,0,0,1,0,0.08333333333333334,0.033488766426451884
